student_id,minutes_watched,years,paid_in_q2
275050,543.22,2022,1
275056,192.57,2022,1
275081,49.63,2022,1
275092,30.27,2022,1
275129,1416.27,2022,1
275148,218.37,2022,1
275154,136.52,2022,1
275173,231.97,2022,1
275362,154.95,2022,1
275373,57.22,2022,1
275389,52.38,2022,1
275412,101.83,2022,1
275422,51.43,2022,1
275463,86.73,2022,1
275513,136.48,2022,1
275532,66.68,2022,1
275554,20.93,2022,1
275567,1312.83,2022,1
275570,103.35,2022,1
275598,10.38,2022,1
275624,163.62,2022,1
275629,23.75,2022,1
276383,155.83,2022,1
276490,1165.85,2022,1
276562,169.55,2022,1
276781,8.4,2022,1
276857,41.85,2022,1
276938,357.97,2022,1
277182,58.18,2022,1
277384,371.18,2022,1
277410,146.98,2022,1
277590,458.07,2022,1
277591,2.08,2022,1
277791,488.25,2022,1
277866,828.52,2022,1
277953,157.0,2022,1
277964,308.62,2022,1
278280,220.65,2022,1
278459,6.65,2022,1
278758,225.93,2022,1
278881,490.33,2022,1
279394,6.22,2022,1
279722,30.92,2022,1
279751,50.4,2022,1
279766,132.8,2022,1
235,312.22,2022,1
1517,70.35,2022,1
5603,4.3,2022,1
6448,181.2,2022,1
6479,365.2,2022,1
6805,45.27,2022,1
11345,40.97,2022,1
14383,52.18,2022,1
15478,62.07,2022,1
16668,535.67,2022,1
17987,4.67,2022,1
21229,138.12,2022,1
30206,483.1,2022,1
30273,133.65,2022,1
35284,237.83,2022,1
47183,895.48,2022,1
51872,83.55,2022,1
57431,841.33,2022,1
93270,106.4,2022,1
97931,1772.92,2022,1
138559,22.28,2022,1
142856,211.1,2022,1
143785,43.4,2022,1
145313,66.72,2022,1
146255,76.58,2022,1
147672,1214.3,2022,1
149790,102.1,2022,1
152223,118.23,2022,1
154291,359.98,2022,1
156645,21.43,2022,1
158034,363.25,2022,1
158659,84.87,2022,1
159175,248.93,2022,1
160462,75.15,2022,1
160610,316.27,2022,1
161271,278.27,2022,1
161480,3.68,2022,1
161650,12.23,2022,1
161716,1043.97,2022,1
161785,50.88,2022,1
161887,187.98,2022,1
161900,422.98,2022,1
163248,38.97,2022,1
164222,369.95,2022,1
164442,565.97,2022,1
164455,5.32,2022,1
164496,0.05,2022,1
164701,32.9,2022,1
164997,5.15,2022,1
165285,1583.35,2022,1
165374,246.98,2022,1
166121,0.08,2022,1
166217,13.72,2022,1
166380,709.93,2022,1
166461,18.47,2022,1
166509,50.8,2022,1
166734,370.38,2022,1
166842,86.8,2022,1
167295,422.48,2022,1
167551,40.1,2022,1
170942,23.07,2022,1
170997,212.57,2022,1
171302,13.55,2022,1
171349,299.35,2022,1
171402,0.42,2022,1
171407,37.2,2022,1
171439,29.77,2022,1
171476,18.22,2022,1
171519,435.82,2022,1
171536,7.13,2022,1
171585,49.57,2022,1
171586,88.68,2022,1
171613,85.53,2022,1
171827,284.02,2022,1
172092,0.8,2022,1
172126,0.43,2022,1
172127,734.57,2022,1
172256,15.98,2022,1
172357,347.53,2022,1
172424,276.88,2022,1
172692,22.83,2022,1
172782,206.23,2022,1
173060,10.58,2022,1
174840,124.72,2022,1
175629,52.02,2022,1
175978,125.68,2022,1
176209,11.03,2022,1
176531,656.23,2022,1
177554,41.18,2022,1
177665,15.17,2022,1
178487,12.35,2022,1
179463,3.93,2022,1
180153,842.77,2022,1
180719,154.18,2022,1
181219,1311.1,2022,1
181529,4.13,2022,1
182149,67.83,2022,1
182414,38.02,2022,1
182533,709.25,2022,1
182808,365.07,2022,1
182880,492.43,2022,1
183370,4.5,2022,1
183419,452.98,2022,1
183930,18.67,2022,1
185009,3.07,2022,1
185019,2.58,2022,1
185208,1019.33,2022,1
185764,330.78,2022,1
185848,994.32,2022,1
186375,2.45,2022,1
187880,155.5,2022,1
188691,137.7,2022,1
188716,319.77,2022,1
190161,0.07,2022,1
190825,631.1,2022,1
191038,210.08,2022,1
193565,46.97,2022,1
194507,1316.05,2022,1
196656,4.05,2022,1
197196,162.9,2022,1
198538,123.88,2022,1
198868,3.13,2022,1
201470,12.37,2022,1
206242,247.78,2022,1
207203,0.28,2022,1
208108,140.83,2022,1
208967,378.28,2022,1
209958,156.72,2022,1
213312,229.0,2022,1
214569,97.82,2022,1
216760,1.07,2022,1
217155,1157.15,2022,1
219446,25.62,2022,1
225216,387.95,2022,1
225305,11.97,2022,1
225936,0.07,2022,1
226465,0.2,2022,1
226734,31.85,2022,1
227536,40.48,2022,1
227760,207.0,2022,1
228646,22.22,2022,1
229699,388.65,2022,1
230326,528.62,2022,1
232006,2.45,2022,1
233322,37.13,2022,1
233911,17.2,2022,1
235155,35.73,2022,1
235980,119.8,2022,1
236417,154.9,2022,1
236583,50.35,2022,1
239289,12.53,2022,1
239765,53.15,2022,1
240294,120.63,2022,1
241036,145.78,2022,1
241407,2.37,2022,1
242205,551.92,2022,1
242308,38.6,2022,1
242876,7.25,2022,1
243273,51.67,2022,1
243827,14.02,2022,1
244031,369.02,2022,1
244058,49.45,2022,1
244342,200.9,2022,1
245707,0.85,2022,1
246014,23.08,2022,1
246945,0.05,2022,1
247676,99.0,2022,1
248154,42.38,2022,1
248675,9.47,2022,1
248806,4.75,2022,1
249243,3.03,2022,1
249247,80.75,2022,1
249494,61.73,2022,1
249600,7.05,2022,1
250255,24.3,2022,1
250386,75.83,2022,1
252008,927.18,2022,1
252200,39.55,2022,1
252678,1582.23,2022,1
253248,8.57,2022,1
253264,898.42,2022,1
253522,30.13,2022,1
253589,95.87,2022,1
253766,4.22,2022,1
253829,2229.75,2022,1
253909,29.47,2022,1
254129,442.78,2022,1
254170,249.2,2022,1
254459,44.97,2022,1
254469,92.42,2022,1
254501,344.55,2022,1
254529,7.7,2022,1
254569,39.67,2022,1
254596,92.95,2022,1
254651,0.1,2022,1
254672,1.67,2022,1
254681,18.47,2022,1
254697,1192.98,2022,1
254725,294.03,2022,1
254761,36.67,2022,1
254799,80.43,2022,1
254813,601.65,2022,1
254832,0.05,2022,1
254854,48.23,2022,1
254868,97.12,2022,1
254869,139.92,2022,1
254872,48.88,2022,1
254941,136.48,2022,1
254971,17.62,2022,1
254974,516.82,2022,1
254978,207.18,2022,1
255000,111.6,2022,1
255047,12.07,2022,1
255076,0.43,2022,1
255091,48.08,2022,1
255128,488.95,2022,1
255148,40.98,2022,1
255186,404.53,2022,1
255204,4.68,2022,1
255241,267.7,2022,1
255257,244.05,2022,1
255272,36.22,2022,1
255282,657.8,2022,1
255333,2.83,2022,1
255335,111.58,2022,1
255353,96.75,2022,1
255366,263.45,2022,1
255405,3.33,2022,1
255449,138.53,2022,1
255488,193.33,2022,1
255589,4.72,2022,1
255765,164.8,2022,1
256265,185.15,2022,1
256313,225.55,2022,1
256484,34.38,2022,1
256670,1528.85,2022,1
257095,880.05,2022,1
257112,265.6,2022,1
257234,422.57,2022,1
257509,54.32,2022,1
258154,1010.08,2022,1
258163,54.68,2022,1
258311,132.03,2022,1
258320,81.08,2022,1
258325,15.32,2022,1
258337,675.45,2022,1
258561,195.37,2022,1
258581,231.65,2022,1
258800,66.87,2022,1
258922,2.87,2022,1
258984,129.1,2022,1
259011,621.98,2022,1
259019,0.17,2022,1
259026,292.13,2022,1
259262,209.67,2022,1
259408,1.88,2022,1
259506,9.68,2022,1
259549,0.17,2022,1
259767,1997.07,2022,1
259884,1119.37,2022,1
260126,14.42,2022,1
260132,124.38,2022,1
260649,323.22,2022,1
260754,1256.03,2022,1
260787,69.63,2022,1
260815,374.6,2022,1
260833,118.33,2022,1
260954,96.85,2022,1
260977,56.68,2022,1
260980,817.02,2022,1
261158,254.48,2022,1
261239,489.98,2022,1
261337,571.67,2022,1
261367,122.05,2022,1
261408,54.47,2022,1
261452,32.7,2022,1
261466,1621.37,2022,1
261490,96.57,2022,1
261495,30.3,2022,1
261567,16.23,2022,1
261607,21.07,2022,1
261753,26.3,2022,1
261771,882.23,2022,1
261778,1346.47,2022,1
261883,426.72,2022,1
262068,139.2,2022,1
262203,10.03,2022,1
262224,150.25,2022,1
262377,230.62,2022,1
262414,1487.72,2022,1
262487,88.92,2022,1
262569,395.4,2022,1
262585,1220.98,2022,1
262641,542.63,2022,1
262819,492.62,2022,1
262821,451.8,2022,1
262908,0.43,2022,1
262992,595.28,2022,1
263065,30.4,2022,1
263118,107.17,2022,1
263392,155.73,2022,1
263480,228.2,2022,1
263496,342.12,2022,1
263531,304.62,2022,1
263639,130.17,2022,1
263648,17.53,2022,1
263672,16.7,2022,1
263677,19.08,2022,1
263683,167.38,2022,1
263791,40.18,2022,1
264131,323.67,2022,1
264146,1809.1,2022,1
264254,76.92,2022,1
264404,518.6,2022,1
264425,835.77,2022,1
264476,1397.18,2022,1
264514,763.43,2022,1
264679,28.38,2022,1
264696,219.08,2022,1
264916,779.43,2022,1
265003,1115.9,2022,1
265092,1480.15,2022,1
265106,10.1,2022,1
265250,1213.63,2022,1
265462,16.5,2022,1
265489,12.0,2022,1
265572,80.78,2022,1
265578,71.1,2022,1
265628,655.95,2022,1
265848,207.65,2022,1
265878,636.08,2022,1
265906,14.53,2022,1
266012,1258.25,2022,1
266057,109.33,2022,1
266249,12.73,2022,1
266308,1.38,2022,1
266395,337.95,2022,1
266402,1.08,2022,1
266512,1936.3,2022,1
266811,154.07,2022,1
267109,57.5,2022,1
267235,32.17,2022,1
267443,321.83,2022,1
267487,184.67,2022,1
267498,193.88,2022,1
267558,592.15,2022,1
267613,5.82,2022,1
267643,726.2,2022,1
267824,21.23,2022,1
267878,35.38,2022,1
267885,443.63,2022,1
268045,857.28,2022,1
268389,130.3,2022,1
268393,3.07,2022,1
268409,341.18,2022,1
268410,459.48,2022,1
268420,92.62,2022,1
268529,490.18,2022,1
268641,557.12,2022,1
268742,30.73,2022,1
268764,1941.1,2022,1
268768,458.22,2022,1
268800,753.9,2022,1
268827,224.02,2022,1
268863,517.4,2022,1
268892,24.6,2022,1
268908,8.53,2022,1
268915,159.92,2022,1
268962,569.23,2022,1
268990,1551.58,2022,1
269020,125.78,2022,1
269064,1397.22,2022,1
269120,2.27,2022,1
269174,5.02,2022,1
269220,237.98,2022,1
269314,1675.65,2022,1
269501,246.72,2022,1
269535,21.95,2022,1
269662,151.93,2022,1
269670,218.13,2022,1
269872,701.03,2022,1
269959,258.23,2022,1
269976,432.42,2022,1
270009,171.58,2022,1
270042,1368.35,2022,1
270062,214.05,2022,1
270197,97.82,2022,1
270247,512.52,2022,1
270602,19.5,2022,1
270606,908.83,2022,1
270619,344.35,2022,1
270670,88.98,2022,1
270784,103.92,2022,1
270848,105.45,2022,1
270988,432.57,2022,1
271006,132.08,2022,1
271140,702.82,2022,1
271228,75.48,2022,1
271296,58.4,2022,1
271338,492.02,2022,1
271348,890.82,2022,1
271388,69.72,2022,1
271557,189.7,2022,1
271837,236.6,2022,1
271851,673.18,2022,1
271903,599.05,2022,1
272127,4.48,2022,1
272128,2.27,2022,1
272199,728.87,2022,1
272213,79.65,2022,1
272282,74.62,2022,1
272544,9.07,2022,1
272616,337.87,2022,1
272792,106.93,2022,1
272961,128.25,2022,1
272979,460.83,2022,1
273034,452.25,2022,1
273060,974.52,2022,1
273131,37.72,2022,1
273164,27.98,2022,1
273329,570.37,2022,1
273371,168.53,2022,1
273628,115.23,2022,1
273654,333.5,2022,1
273695,177.58,2022,1
273839,77.83,2022,1
273846,404.07,2022,1
274057,156.48,2022,1
274070,1262.57,2022,1
274157,476.45,2022,1
274162,847.95,2022,1
274377,214.2,2022,1
274402,105.03,2022,1
274433,335.43,2022,1
274521,89.78,2022,1
274630,178.63,2022,1
274631,74.43,2022,1
274663,0.05,2022,1
274766,42.37,2022,1
274798,629.15,2022,1
274814,823.72,2022,1
274838,82.53,2022,1
274880,58.73,2022,1
274906,1482.15,2022,1
274929,815.87,2022,1
274994,435.9,2022,1
274999,183.07,2022,1
275020,1193.27,2022,1
275033,1520.23,2022,1
275098,165.3,2022,1
275113,67.23,2022,1
275215,70.25,2022,1
275273,234.17,2022,1
275413,269.15,2022,1
275444,30.92,2022,1
275468,255.57,2022,1
275490,300.0,2022,1
275533,18.85,2022,1
275534,88.52,2022,1
275565,13.65,2022,1
275572,108.92,2022,1
275590,637.63,2022,1
275592,51.18,2022,1
275757,27.0,2022,1
276439,1518.1,2022,1
276598,160.98,2022,1
276783,698.83,2022,1
276852,62.23,2022,1
276887,449.72,2022,1
276990,243.4,2022,1
276998,115.1,2022,1
277012,87.53,2022,1
277063,205.43,2022,1
277271,58.65,2022,1
277419,6.33,2022,1
277508,991.05,2022,1
277715,43.68,2022,1
277821,490.6,2022,1
277864,288.53,2022,1
277945,311.77,2022,1
278080,163.95,2022,1
278143,9.35,2022,1
278215,2.03,2022,1
278283,1054.88,2022,1
278326,271.53,2022,1
278531,22.9,2022,1
278582,396.08,2022,1
278701,1.32,2022,1
278716,244.52,2022,1
278723,33.62,2022,1
278788,382.05,2022,1
278851,6.7,2022,1
278875,155.05,2022,1
278882,174.78,2022,1
278890,73.63,2022,1
278905,159.2,2022,1
278958,222.95,2022,1
278995,67.4,2022,1
279264,202.5,2022,1
279519,184.2,2022,1
279625,50.78,2022,1
279748,30.73,2022,1
